Model,Teacher,intermediate_loss_type,alpha,intermediate_strategy,kd_loss_type,mixup,repeated_aug,aug_p,#example,score,task,ratio,baseline_score,contextual,backtranslation,random
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,2500,0.736462094,rte,1.133018606,54.1,2,0,1
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,8500,0.618283652,cola,1.124152095,0,2,0,1
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.1,8500,0.61610679,cola,1.120194164,0,2,0,1
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.5,8500,0.613211494,cola,1.114929989,0,2,0,1
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,8500,0.608358148,cola,1.106105724,0,0,0,0
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.5,2500,0.718411552,rte,1.105248542,54.1,2,0,1
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,8500,0.605661257,cola,1.101202285,0,0,0,0
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.1,8500,0.605661257,cola,1.101202285,0,2,0,1
TinyBERT4,BERT_BASE,mi,0,last,ce,TRUE,1,0.3,2500,0.714801444,rte,1.099694529,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,2500,0.714801444,rte,1.099694529,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,1,skip,ce,TRUE,1,0.3,2500,0.714801444,rte,1.099694529,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,last,ce,TRUE,1,0.3,2500,0.711191336,rte,1.094140517,54.1,0,0,0
BERT_BASE,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.1,2500,0.711191336,rte,1.094140517,54.1,2,0,1
BERT_BASE,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,8500,0.600653097,cola,1.09209654,0,2,0,1
BERT_BASE,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,2500,0.707581227,rte,1.088586503,54.1,2,0,1
TinyBERT4,BERT_BASE,mi,0.1,skip,ce,TRUE,1,0.3,2500,0.707581227,rte,1.088586503,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,skip,ce,FALSE,1,0.3,2500,0.707581227,rte,1.088586503,54.1,0,0,0
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,8500,0.598710703,cola,1.088564915,0,2,0,1
TinyBERT4,BERT_BASE,mi,0.5,last,mse,TRUE,1,0.3,2500,0.703971119,rte,1.083032491,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0,skip,ce,FALSE,1,0.3,2500,0.703971119,rte,1.083032491,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0,last,mse,TRUE,1,0.3,2500,0.703971119,rte,1.083032491,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.703971119,rte,1.083032491,54.1,0,0,0
BERT_BASE,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.703971119,rte,1.083032491,54.1,2,0,1
TinyBERT4,BERT_BASE,mi,0.9,last,mse,TRUE,1,0.3,2500,0.703971119,rte,1.083032491,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,1,last,mse,TRUE,1,0.3,2500,0.703971119,rte,1.083032491,54.1,0,0,0
BERT_BASE,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.5,2500,0.703971119,rte,1.083032491,54.1,2,0,1
TinyBERT4,BERT_BASE,mi,0,skip,ce,TRUE,1,0.3,2500,0.703971119,rte,1.083032491,54.1,0,0,0
BERT_BASE,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.1,8500,0.595657867,cola,1.083014304,0,2,0,1
BERT_BASE,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.5,8500,0.593131423,cola,1.078420769,0,2,0,1
TinyBERT4,BERT_BASE,mi,0.9,emd,mse,TRUE,1,0.3,2500,0.700361011,rte,1.077478478,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,skip,mse,TRUE,1,0.3,2500,0.700361011,rte,1.077478478,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,last,ce,TRUE,1,0.3,2500,0.700361011,rte,1.077478478,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,last,mse,TRUE,1,0.3,2500,0.700361011,rte,1.077478478,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0,skip,mse,TRUE,1,0.3,2500,0.700361011,rte,1.077478478,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,mse,TRUE,1,0.3,2500,0.700361011,rte,1.077478478,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,last,ce,TRUE,1,0.3,2500,0.700361011,rte,1.077478478,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,skip,ce,FALSE,1,0.3,2500,0.700361011,rte,1.077478478,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,1,skip,ce,FALSE,1,0.3,2500,0.700361011,rte,1.077478478,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,1,last,ce,TRUE,1,0.3,2500,0.700361011,rte,1.077478478,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,last,ce,FALSE,1,0.3,2500,0.700361011,rte,1.077478478,54.1,0,0,0
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.5,8500,0.590594623,cola,1.073808405,0,2,0,1
TinyBERT4,BERT_BASE,mi,0.5,skip,ce,TRUE,1,0.3,2500,0.696750903,rte,1.071924466,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0,last,ce,FALSE,1,0.3,2500,0.696750903,rte,1.071924466,54.1,0,0,0
BERT_BASE,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.5,8500,0.588072014,cola,1.069221844,0,2,0,1
TinyBERT4,BERT_BASE,mi,0.5,last,ce,FALSE,1,0.3,2500,0.693140794,rte,1.066370452,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,last,ce,FALSE,1,0.3,2500,0.693140794,rte,1.066370452,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,1,skip,mse,TRUE,1,0.3,2500,0.693140794,rte,1.066370452,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,skip,mse,TRUE,1,0.3,2500,0.693140794,rte,1.066370452,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,1,last,ce,FALSE,1,0.3,2500,0.693140794,rte,1.066370452,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,mse,TRUE,1,0.3,2500,0.693140794,rte,1.066370452,54.1,0,0,0
BERT_BASE,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.1,8500,0.585482593,cola,1.064513805,0,2,0,1
TinyBERT4,BERT_BASE,mse,0.1,emd,mse,TRUE,1,0.3,2500,0.689530686,rte,1.06081644,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,mse,TRUE,1,0.3,2500,0.689530686,rte,1.06081644,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,ce,TRUE,1,0.3,2500,0.689530686,rte,1.06081644,54.1,0,0,0
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.5,2500,0.689530686,rte,1.06081644,54.1,2,0,1
BERT_BASE,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.1,2500,0.689530686,rte,1.06081644,54.1,2,0,1
BERT_BASE,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.5,2500,0.685920578,rte,1.055262428,54.1,2,0,1
TinyBERT4,BERT_BASE,mi,0.9,emd,ce,TRUE,1,0.3,2500,0.682310469,rte,1.049708414,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,skip,mse,FALSE,1,0.3,2500,0.678700361,rte,1.044154402,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,1,last,mse,FALSE,1,0.3,2500,0.678700361,rte,1.044154402,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,1,skip,mse,FALSE,1,0.3,2500,0.678700361,rte,1.044154402,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,mse,FALSE,1,0.3,2500,0.678700361,rte,1.044154402,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,ce,TRUE,1,0.3,2500,0.678700361,rte,1.044154402,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,last,mse,FALSE,1,0.3,2500,0.678700361,rte,1.044154402,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,skip,mse,FALSE,1,0.3,2500,0.678700361,rte,1.044154402,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,emd,mse,FALSE,1,0.3,2500,0.678700361,rte,1.044154402,54.1,0,0,0
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.1,2500,0.678700361,rte,1.044154402,54.1,2,0,1
ELECTRA_SMALL,BERT_BASE,mi,0.5,skip,ce,TRUE,1,0.3,8500,0.572796934,cola,1.041448971,0,0,0,0
BERT_BASE,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,8500,0.572796934,cola,1.041448971,0,2,0,1
TinyBERT4,BERT_BASE,mi,0.1,last,mse,FALSE,1,0.3,2500,0.675090253,rte,1.038600389,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,ce,FALSE,1,0.3,2500,0.675090253,rte,1.038600389,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,mse,FALSE,1,0.3,2500,0.675090253,rte,1.038600389,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,ce,FALSE,1,0.3,2500,0.675090253,rte,1.038600389,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,mse,FALSE,1,0.3,2500,0.675090253,rte,1.038600389,54.1,0,0,0
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,2500,0.675090253,rte,1.038600389,54.1,2,0,1
TinyBERT4,BERT_BASE,pkd,0.1,last,ce,TRUE,1,0.3,2500,0.675090253,rte,1.038600389,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,last,mse,FALSE,1,0.3,2500,0.675090253,rte,1.038600389,54.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,ce,TRUE,1,0.3,2500,0.675090253,rte,1.038600389,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0,skip,mse,FALSE,1,0.3,2500,0.675090253,rte,1.038600389,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0,last,mse,FALSE,1,0.3,2500,0.675090253,rte,1.038600389,54.1,0,0,0
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.1,2500,0.671480144,rte,1.033046375,54.1,2,0,1
BERT_SMALL,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.5,2500,0.671480144,rte,1.033046375,54.1,2,0,1
TinyBERT4,BERT_BASE,ce,0.1,skip,mse,TRUE,1,0.3,2500,0.671480144,rte,1.033046375,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.5,2500,0.671480144,rte,1.033046375,54.1,2,0,1
TinyBERT4,BERT_BASE,ce,0.1,last,mse,TRUE,1,0.3,2500,0.671480144,rte,1.033046375,54.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,skip,ce,TRUE,1,0.3,2500,0.671480144,rte,1.033046375,54.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,emd,mse,FALSE,1,0.3,2500,0.667870036,rte,1.027492363,54.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,skip,mse,TRUE,1,0.3,2500,0.667870036,rte,1.027492363,54.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,last,mse,FALSE,1,0.3,2500,0.664259928,rte,1.021938351,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.1,2500,0.664259928,rte,1.021938351,54.1,2,0,1
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.664259928,rte,1.021938351,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,emd,ce,FALSE,1,0.3,2500,0.664259928,rte,1.021938351,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.1,2500,0.664259928,rte,1.021938351,54.1,2,0,1
TinyBERT4,BERT_BASE,cos,0.1,last,ce,FALSE,1,0.3,2500,0.664259928,rte,1.021938351,54.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,skip,mse,FALSE,1,0.3,2500,0.664259928,rte,1.021938351,54.1,0,0,0
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.91349481,mrpc,1.019525458,81.5,0,0,0
BERT_BASE,ELECTRA_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.911262799,mrpc,1.018170725,81.5,0,0,0
TinyBERT6,ELECTRA_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.91107078,mrpc,1.017956179,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,2500,0.660649819,rte,1.016384337,54.1,2,0,1
BERT_MINI,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,2500,0.660649819,rte,1.016384337,54.1,2,0,1
TinyBERT4,BERT_BASE,mse,0.1,last,ce,TRUE,1,0.3,2500,0.660649819,rte,1.016384337,54.1,0,0,0
BERT_MINI,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.660649819,rte,1.016384337,54.1,2,0,1
BERT_SMALL,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,2500,0.660649819,rte,1.016384337,54.1,2,0,1
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.660649819,rte,1.016384337,54.1,2,0,1
TinyBERT4,BERT_BASE,pkd,0.1,skip,ce,TRUE,1,0.3,2500,0.660649819,rte,1.016384337,54.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,skip,mse,TRUE,1,0.3,2500,0.660649819,rte,1.016384337,54.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,emd,ce,TRUE,1,0.3,2500,0.660649819,rte,1.016384337,54.1,0,0,0
ELECTRA_SMALL,ELECTRA_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.906574394,mrpc,1.012932284,81.5,0,0,0
TinyBERT4,ELECTRA_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.905084746,mrpc,1.011267873,81.5,0,0,0
TinyBERT6,Roberta-large,mi,0.9,skip,ce,TRUE,1,0.5,3700,0.922547332,mrpc,1.010833533,81.5,2,0,1
TinyBERT4,BERT_BASE,mse,0.1,last,mse,FALSE,1,0.3,2500,0.657039711,rte,1.010830325,54.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,mse,TRUE,1,0.3,2500,0.657039711,rte,1.010830325,54.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,last,ce,TRUE,1,0.3,2500,0.657039711,rte,1.010830325,54.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,last,mse,TRUE,1,0.3,2500,0.657039711,rte,1.010830325,54.1,0,0,0
BERT_MINI,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.1,2500,0.657039711,rte,1.010830325,54.1,2,0,1
TinyBERT4,BERT_BASE,cos,0.1,skip,ce,FALSE,1,0.3,2500,0.657039711,rte,1.010830325,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.904109589,mrpc,1.009050881,81.5,1,3,2
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.904109589,mrpc,1.009050881,81.5,2,1,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.904109589,mrpc,1.009050881,81.5,0,2,1
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.904109589,mrpc,1.009050881,81.5,2,3,1
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.904109589,mrpc,1.009050881,81.5,1,2,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.904109589,mrpc,1.009050881,81.5,3,2,1
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.904109589,mrpc,1.009050881,81.5,0,0,1
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.904109589,mrpc,1.009050881,81.5,1,0,0
TinyBERT4,BERT_BASE,mi,0.5,skip,ce,TRUE,1,0.3,3700,0.904109589,mrpc,1.009050881,81.5,0,0,0
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.903339192,mrpc,1.008191063,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,ce,FALSE,1,0.3,3700,0.902896082,mrpc,1.00769652,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,ce,FALSE,1,0.3,3700,0.902027027,mrpc,1.006726593,81.5,0,0,0
TinyBERT6,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.918727915,mrpc,1.006648604,81.5,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,last,ce,FALSE,1,0.3,2500,0.653429603,rte,1.005276312,54.1,0,0,0
BERT_MINI,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.5,2500,0.653429603,rte,1.005276312,54.1,2,0,1
TinyBERT4,BERT_BASE,pkd,0.1,skip,mse,TRUE,1,0.3,2500,0.653429603,rte,1.005276312,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.5,2500,0.653429603,rte,1.005276312,54.1,2,0,1
TinyBERT4,BERT_BASE,mse,0.1,emd,ce,FALSE,1,0.3,2500,0.653429603,rte,1.005276312,54.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,last,ce,FALSE,1,0.3,2500,0.653429603,rte,1.005276312,54.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,last,mse,TRUE,1,0.3,2500,0.653429603,rte,1.005276312,54.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,skip,mse,FALSE,1,0.3,2500,0.653429603,rte,1.005276312,54.1,0,0,0
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.653429603,rte,1.005276312,54.1,2,0,1
TinyBERT4,BERT_BASE,ce,0.1,skip,ce,FALSE,1,0.3,2500,0.653429603,rte,1.005276312,54.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,last,mse,FALSE,1,0.3,2500,0.653429603,rte,1.005276312,54.1,0,0,0
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.5,2500,0.653429603,rte,1.005276312,54.1,2,0,1
TinyBERT6,Roberta-large,mi,0.9,skip,ce,TRUE,1,0.1,3700,0.916814159,mrpc,1.004551705,81.5,2,0,1
BERT_MEDIUM,ELECTRA_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.898799314,mrpc,1.004245044,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,1,last,mse,TRUE,1,0.3,3700,0.899305556,mrpc,1.003689237,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,last,ce,TRUE,1,0.3,3700,0.899173554,mrpc,1.003541913,81.5,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,skip,ce,FALSE,1,0.3,3700,0.899022801,mrpc,1.003373662,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,emd,ce,TRUE,1,0.3,3700,0.898989899,mrpc,1.003336941,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,emd,ce,FALSE,1,0.3,3700,0.898989899,mrpc,1.003336941,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,ce,TRUE,1,0.3,3700,0.898989899,mrpc,1.003336941,81.5,0,0,0
BERT_BASE,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.915662651,mrpc,1.00329,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.898502496,mrpc,1.002792964,81.5,1,0,2
TinyBERT4,BERT_BASE,mi,0.1,last,mse,TRUE,1,0.3,3700,0.897822446,mrpc,1.00203398,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,4,0.3,3700,0.897133221,mrpc,1.001264756,81.5,1,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.897009967,mrpc,1.001127195,81.5,2,0,1
TinyBERT4,BERT_BASE,ce,0.1,last,mse,FALSE,1,0.3,3700,0.896890344,mrpc,1.000993688,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,mse,TRUE,1,0.3,3700,0.896551724,mrpc,1.000615763,81.5,0,0,0
ELECTRA_SMALL,Roberta-large,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.912521441,mrpc,0.999848181,81.5,0,0,0
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,2500,0.649819495,rte,0.9997223,54.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,last,ce,FALSE,1,0.3,2500,0.649819495,rte,0.9997223,54.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,skip,mse,FALSE,1,0.3,2500,0.649819495,rte,0.9997223,54.1,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,skip,ce,FALSE,1,0.3,2500,0.649819495,rte,0.9997223,54.1,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,skip,ce,FALSE,1,0.3,2500,0.649819495,rte,0.9997223,54.1,0,0,0
TinyBERT4,BERT_BASE,ce,0.1,skip,ce,TRUE,1,0.3,2500,0.649819495,rte,0.9997223,54.1,0,0,0
BERT_BASE,ELECTRA-large,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.916666667,mrpc,0.999636496,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,skip,ce,TRUE,1,0.3,3700,0.895368782,mrpc,0.999295516,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,ce,TRUE,1,0.3,3700,0.894915254,mrpc,0.998789346,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.894824708,mrpc,0.99868829,81.5,0,1,2
TinyBERT4,BERT_BASE,ce,0.1,skip,ce,TRUE,1,0.3,3700,0.894557823,mrpc,0.998390427,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.894280763,mrpc,0.998081209,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,1,skip,ce,TRUE,1,0.3,3700,0.894197952,mrpc,0.997988786,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,last,ce,TRUE,1,0.3,3700,0.89376054,mrpc,0.997500603,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,emd,mse,TRUE,1,0.3,3700,0.893687708,mrpc,0.997419317,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.893401015,mrpc,0.997099347,81.5,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,skip,mse,FALSE,1,0.3,3700,0.89291598,mrpc,0.996558013,81.5,0,0,0
ELECTRA_SMALL,BERT_BASE,mi,0.5,skip,ce,TRUE,1,0.3,3700,0.892857143,mrpc,0.996492347,81.5,0,0,0
TinyBERT6,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.5,8500,0.547795164,cola,0.995991207,0,2,0,1
TinyBERT4,BERT_BASE,mi,0,last,ce,TRUE,1,0.3,3700,0.892255892,mrpc,0.995821308,81.5,0,0,0
TinyBERT4,BERT_BASE,mse,0.1,last,ce,FALSE,1,0.3,3700,0.891986063,mrpc,0.99552016,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0,last,ce,FALSE,1,0.3,3700,0.891803279,mrpc,0.99531616,81.5,0,0,0
ELECTRA_SMALL,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.891651865,mrpc,0.995147171,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.1,skip,mse,TRUE,1,0.3,3700,0.891566265,mrpc,0.995051635,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.3,3700,0.891122278,mrpc,0.994556114,81.5,3,2,1
TinyBERT4,BERT_BASE,mi,0.5,last,mse,TRUE,1,0.3,3700,0.890784983,mrpc,0.994179669,81.5,0,0,0
BERT_SMALL,BERT_BASE,mi,0.9,skip,ce,TRUE,1,0.1,2500,0.646209386,rte,0.994168286,54.1,2,0,1
TinyBERT4,BERT_BASE,mse,0.1,skip,ce,TRUE,1,0.3,2500,0.646209386,rte,0.994168286,54.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,skip,mse,FALSE,1,0.3,2500,0.646209386,rte,0.994168286,54.1,0,0,0
TinyBERT4,BERT_BASE,cos,0.1,last,mse,FALSE,1,0.3,2500,0.646209386,rte,0.994168286,54.1,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.890365449,mrpc,0.993711439,81.5,1,2,3
TinyBERT4,BERT_BASE,mi,0.5,last,mse,FALSE,1,0.3,3700,0.890343699,mrpc,0.993687164,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,last,ce,FALSE,1,0.3,3700,0.89,mrpc,0.993303571,81.5,0,0,0
TinyBERT4,BERT_BASE,pkd,0.1,skip,ce,TRUE,1,0.3,3700,0.889632107,mrpc,0.992892977,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.5,emd,mse,TRUE,1,0.3,3700,0.889256198,mrpc,0.992473435,81.5,0,0,0
BERT_MEDIUM,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.888888889,mrpc,0.992063492,81.5,0,0,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.888888889,mrpc,0.992063492,81.5,1,0,2
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.888888889,mrpc,0.992063492,81.5,2,1,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.888888889,mrpc,0.992063492,81.5,0,0,1
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.888888889,mrpc,0.992063492,81.5,2,0,1
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.888888889,mrpc,0.992063492,81.5,1,2,3
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.888888889,mrpc,0.992063492,81.5,0,1,0
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.888888889,mrpc,0.992063492,81.5,0,2,1
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.888888889,mrpc,0.992063492,81.5,0,1,2
TinyBERT4,BERT_BASE,mi,0.9,skip,ce,FALSE,1,0.3,3700,0.888888889,mrpc,0.992063492,81.5,2,3,1
